Episode	Score	Epsilon
4864	2650.0	0.05
4865	1100.0	0.05
4866	660.0	0.05
4867	3950.0	0.05
4868	3930.0	0.05
4869	580.0	0.05
4870	2110.0	0.05
4871	1150.0	0.05
4872	3080.0	0.05
4873	2350.0	0.05
4874	3580.0	0.05
4875	1850.0	0.05
4876	1180.0	0.05
4877	2120.0	0.05
4878	1430.0	0.05
4879	3520.0	0.05
4880	670.0	0.05
4881	650.0	0.05
4882	630.0	0.05
4883	1270.0	0.05
4884	1050.0	0.05
4885	680.0	0.05
4886	530.0	0.05
4887	1200.0	0.05
4888	710.0	0.05
4889	3840.0	0.05
4890	950.0	0.05
4891	1470.0	0.05
4892	1400.0	0.05
4893	520.0	0.05
4894	2070.0	0.05
4895	3510.0	0.05
4896	2040.0	0.05
4897	1050.0	0.05
4898	1600.0	0.05
4899	1200.0	0.05
4900	2140.0	0.05
4901	1010.0	0.05
4902	3890.0	0.05
4903	2150.0	0.05
4904	2080.0	0.05
4905	2030.0	0.05
4906	380.0	0.05
4907	480.0	0.05
4908	4050.0	0.05
4909	2090.0	0.05
4910	2260.0	0.05
4911	600.0	0.05
4912	360.0	0.05
4913	1080.0	0.05
4914	330.0	0.05
4915	580.0	0.05
4916	4350.0	0.05
4917	2120.0	0.05
4918	680.0	0.05
4919	840.0	0.05
4920	2090.0	0.05
4921	1130.0	0.05
4922	800.0	0.05
4923	4510.0	0.05
4924	2000.0	0.05
4925	1150.0	0.05
4926	2040.0	0.05
4927	3680.0	0.05
4928	2260.0	0.05
4929	1190.0	0.05
4930	1980.0	0.05
4931	560.0	0.05
4932	1950.0	0.05
4933	2080.0	0.05
4934	1930.0	0.05
4935	2040.0	0.05
4936	800.0	0.05
4937	3710.0	0.05
4938	3080.0	0.05
4939	2140.0	0.05
4940	3840.0	0.05
4941	3810.0	0.05
4942	2080.0	0.05
4943	1360.0	0.05
4944	1150.0	0.05
4945	1000.0	0.05
4946	1760.0	0.05
4947	720.0	0.05
4948	2550.0	0.05
4949	3620.0	0.05
4950	1960.0	0.05
4951	510.0	0.05
4952	1940.0	0.05
4953	1530.0	0.05
4954	1350.0	0.05
4955	3660.0	0.05
4956	2100.0	0.05
4957	900.0	0.05
4958	2320.0	0.05
4959	680.0	0.05
4960	520.0	0.05
4961	1620.0	0.05
4962	680.0	0.05
4963	3970.0	0.05
4964	1290.0	0.05
4965	2510.0	0.05
4966	1190.0	0.05
4967	3910.0	0.05
4968	1590.0	0.05
4969	2400.0	0.05
4970	2050.0	0.05
4971	950.0	0.05
4972	2040.0	0.05
4973	670.0	0.05
4974	1950.0	0.05
4975	4290.0	0.05
4976	1880.0	0.05
4977	3660.0	0.05
4978	340.0	0.05
4979	2050.0	0.05
4980	2020.0	0.05
4981	4360.0	0.05
4982	3760.0	0.05
4983	1160.0	0.05
4984	1800.0	0.05
4985	4030.0	0.05
4986	2060.0	0.05
4987	980.0	0.05
4988	3960.0	0.05
4989	4400.0	0.05
4990	1000.0	0.05
4991	1520.0	0.05
4992	2120.0	0.05
4993	1310.0	0.05
4994	1350.0	0.05
4995	3850.0	0.05
4996	3470.0	0.05
4997	1970.0	0.05
4998	1120.0	0.05
4999	1430.0	0.05
5000	1290.0	0.05
5001	1950.0	0.05
5002	3710.0	0.05
5003	1320.0	0.05
5004	1350.0	0.05
5005	650.0	0.05
5006	940.0	0.05
5007	1970.0	0.05
5008	2130.0	0.05
5009	760.0	0.05
5010	1070.0	0.05
5011	1390.0	0.05
5012	1220.0	0.05
5013	1280.0	0.05
5014	3470.0	0.05
5015	4100.0	0.05
5016	710.0	0.05
5017	1170.0	0.05
5018	850.0	0.05
5019	610.0	0.05
5020	510.0	0.05
5021	1170.0	0.05
5022	370.0	0.05
5023	2000.0	0.05
5024	1950.0	0.05
5025	2150.0	0.05
5026	2130.0	0.05
5027	290.0	0.05
5028	1730.0	0.05
5029	4050.0	0.05
5030	3210.0	0.05
5031	690.0	0.05
5032	1080.0	0.05
5033	540.0	0.05
5034	480.0	0.05
5035	1110.0	0.05
5036	2650.0	0.05
5037	2080.0	0.05
5038	3570.0	0.05
5039	2430.0	0.05
5040	1960.0	0.05
5041	2060.0	0.05
5042	1550.0	0.05
5043	2000.0	0.05
5044	440.0	0.05
5045	4530.0	0.05
5046	3130.0	0.05
5047	1300.0	0.05
5048	2140.0	0.05
5049	1100.0	0.05
5050	2140.0	0.05
5051	2090.0	0.05
5052	2110.0	0.05
5053	1300.0	0.05
5054	1710.0	0.05
5055	2000.0	0.05
5056	3640.0	0.05
5057	600.0	0.05
5058	1410.0	0.05
5059	1950.0	0.05
5060	3710.0	0.05
5061	2350.0	0.05
5062	2040.0	0.05
5063	3760.0	0.05
5064	2220.0	0.05
5065	3900.0	0.05
5066	1930.0	0.05
5067	710.0	0.05
5068	630.0	0.05
5069	860.0	0.05
5070	2270.0	0.05
5071	2350.0	0.05
5072	890.0	0.05
5073	2310.0	0.05
5074	3880.0	0.05
5075	3600.0	0.05
5076	900.0	0.05
5077	450.0	0.05
5078	910.0	0.05
5079	950.0	0.05
5080	4350.0	0.05
5081	720.0	0.05
5082	1030.0	0.05
5083	2140.0	0.05
5084	3490.0	0.05
5085	1570.0	0.05
5086	3530.0	0.05
5087	1830.0	0.05
5088	2420.0	0.05
5089	3770.0	0.05
5090	1540.0	0.05
5091	2260.0	0.05
5092	3610.0	0.05
5093	2320.0	0.05
5094	610.0	0.05
5095	3850.0	0.05
5096	3910.0	0.05
5097	850.0	0.05
5098	2250.0	0.05
5099	3970.0	0.05
5100	1260.0	0.05
5101	400.0	0.05
5102	3550.0	0.05
5103	680.0	0.05
5104	1890.0	0.05
5105	3620.0	0.05
5106	630.0	0.05
5107	3520.0	0.05
5108	3710.0	0.05
5109	2130.0	0.05
5110	3530.0	0.05
5111	1760.0	0.05
5112	560.0	0.05
5113	1980.0	0.05
5114	2140.0	0.05
5115	1360.0	0.05
5116	1310.0	0.05
5117	2320.0	0.05
5118	1540.0	0.05
5119	910.0	0.05
5120	2000.0	0.05
5121	1350.0	0.05
5122	4150.0	0.05
5123	2190.0	0.05
5124	3670.0	0.05
5125	2220.0	0.05
5126	2420.0	0.05
5127	1750.0	0.05
5128	530.0	0.05
5129	3600.0	0.05
5130	1080.0	0.05
5131	550.0	0.05
5132	540.0	0.05
5133	720.0	0.05
5134	1410.0	0.05
5135	2090.0	0.05
5136	4470.0	0.05
5137	2310.0	0.05
5138	470.0	0.05
5139	490.0	0.05
5140	2910.0	0.05
5141	1800.0	0.05
5142	890.0	0.05
5143	2900.0	0.05
5144	810.0	0.05
5145	1920.0	0.05
5146	1700.0	0.05
5147	1640.0	0.05
5148	840.0	0.05
5149	1660.0	0.05
5150	1760.0	0.05
5151	1430.0	0.05
5152	3860.0	0.05
5153	720.0	0.05
5154	3660.0	0.05
5155	3530.0	0.05
5156	3800.0	0.05
5157	1490.0	0.05
5158	2380.0	0.05
5159	1960.0	0.05
5160	4250.0	0.05
5161	800.0	0.05
5162	2110.0	0.05
5163	2750.0	0.05
5164	3860.0	0.05
5165	2090.0	0.05
5166	3780.0	0.05
5167	4000.0	0.05
5168	1010.0	0.05
5169	3530.0	0.05
5170	3940.0	0.05
5171	1230.0	0.05
5172	520.0	0.05
5173	940.0	0.05
5174	2070.0	0.05
5175	2120.0	0.05
5176	170.0	0.05
5177	2180.0	0.05
5178	1130.0	0.05
5179	3760.0	0.05
5180	4080.0	0.05
5181	2730.0	0.05
5182	3750.0	0.05
5183	1290.0	0.05
5184	3510.0	0.05
5185	1130.0	0.05
5186	2310.0	0.05
5187	2550.0	0.05
5188	840.0	0.05
5189	1890.0	0.05
5190	4170.0	0.05
5191	1900.0	0.05
5192	1630.0	0.05
5193	3950.0	0.05
5194	2460.0	0.05
5195	1090.0	0.05
5196	680.0	0.05
5197	1380.0	0.05
5198	2140.0	0.05
5199	1280.0	0.05
5200	660.0	0.05
5201	2090.0	0.05
5202	2070.0	0.05
5203	3940.0	0.05
5204	1460.0	0.05
5205	2570.0	0.05
5206	1950.0	0.05
5207	2460.0	0.05
5208	1650.0	0.05
5209	1300.0	0.05
5210	2400.0	0.05
5211	810.0	0.05
5212	2060.0	0.05
5213	790.0	0.05
5214	2120.0	0.05
5215	1210.0	0.05
5216	2490.0	0.05
5217	1090.0	0.05
5218	3650.0	0.05
5219	2250.0	0.05
5220	1980.0	0.05
5221	2580.0	0.05
5222	3790.0	0.05
5223	2170.0	0.05
5224	2210.0	0.05
5225	1410.0	0.05
5226	3550.0	0.05
5227	3980.0	0.05
5228	1130.0	0.05
5229	2000.0	0.05
5230	1990.0	0.05
5231	740.0	0.05
5232	4630.0	0.05
5233	2720.0	0.05
5234	1680.0	0.05
5235	1190.0	0.05
5236	1180.0	0.05
5237	1070.0	0.05
5238	860.0	0.05
5239	1260.0	0.05
5240	1120.0	0.05
5241	1380.0	0.05
5242	1140.0	0.05
5243	3870.0	0.05
5244	1100.0	0.05
5245	2820.0	0.05
5246	2110.0	0.05
5247	3780.0	0.05
5248	3990.0	0.05
5249	2480.0	0.05
5250	1210.0	0.05
5251	1990.0	0.05
5252	3560.0	0.05
5253	1440.0	0.05
5254	4880.0	0.05
5255	3880.0	0.05
5256	3990.0	0.05
5257	2080.0	0.05
5258	1290.0	0.05
5259	3770.0	0.05
5260	1920.0	0.05
5261	3960.0	0.05
5262	1440.0	0.05
5263	1350.0	0.05
5264	1440.0	0.05
5265	2670.0	0.05
5266	1520.0	0.05
5267	1120.0	0.05
5268	1290.0	0.05
5269	820.0	0.05
5270	1310.0	0.05
5271	1960.0	0.05
5272	2180.0	0.05
5273	850.0	0.05
5274	2260.0	0.05
5275	1090.0	0.05
5276	1140.0	0.05
5277	910.0	0.05
5278	4040.0	0.05
5279	1990.0	0.05
5280	900.0	0.05
5281	1170.0	0.05
5282	600.0	0.05
5283	2290.0	0.05
5284	3560.0	0.05
5285	1870.0	0.05
5286	4290.0	0.05
5287	3980.0	0.05
5288	2410.0	0.05
5289	720.0	0.05
5290	1170.0	0.05
5291	2080.0	0.05
5292	710.0	0.05
5293	2220.0	0.05
5294	3600.0	0.05
5295	1410.0	0.05
5296	2140.0	0.05
5297	1530.0	0.05
5298	760.0	0.05
5299	750.0	0.05
5300	770.0	0.05
5301	1130.0	0.05
5302	970.0	0.05
5303	450.0	0.05
5304	2070.0	0.05
5305	2060.0	0.05
5306	2210.0	0.05
5307	1220.0	0.05
5308	1040.0	0.05
5309	3550.0	0.05
5310	4180.0	0.05
5311	1720.0	0.05
5312	2110.0	0.05
5313	430.0	0.05
5314	3810.0	0.05
5315	2560.0	0.05
5316	2110.0	0.05
5317	790.0	0.05
5318	830.0	0.05
5319	3830.0	0.05
5320	2140.0	0.05
5321	3740.0	0.05
5322	2370.0	0.05
5323	3680.0	0.05
5324	1850.0	0.05
5325	1340.0	0.05
5326	750.0	0.05
5327	1600.0	0.05
5328	650.0	0.05
5329	2170.0	0.05
5330	3650.0	0.05
5331	1390.0	0.05
5332	2470.0	0.05
5333	1460.0	0.05
5334	1200.0	0.05
5335	2120.0	0.05
5336	2170.0	0.05
5337	4490.0	0.05
5338	540.0	0.05
5339	3720.0	0.05
5340	950.0	0.05
5341	360.0	0.05
5342	920.0	0.05
5343	990.0	0.05
5344	1050.0	0.05
5345	3620.0	0.05
5346	1340.0	0.05
5347	2230.0	0.05
5348	3660.0	0.05
5349	1550.0	0.05
5350	1780.0	0.05
5351	2180.0	0.05
5352	850.0	0.05
5353	2200.0	0.05
5354	1950.0	0.05
5355	3870.0	0.05
5356	1000.0	0.05
5357	1290.0	0.05
5358	2200.0	0.05
5359	2510.0	0.05
5360	2200.0	0.05
5361	2450.0	0.05
5362	3570.0	0.05
5363	1140.0	0.05
5364	1180.0	0.05
5365	690.0	0.05
5366	3660.0	0.05
5367	1870.0	0.05
5368	2180.0	0.05
5369	1920.0	0.05
5370	2170.0	0.05
5371	1160.0	0.05
5372	2410.0	0.05
5373	4080.0	0.05
5374	1500.0	0.05
5375	960.0	0.05
5376	2200.0	0.05
5377	1950.0	0.05
5378	3910.0	0.05
5379	3750.0	0.05
5380	440.0	0.05
5381	2210.0	0.05
5382	750.0	0.05
5383	1860.0	0.05
5384	3870.0	0.05
5385	4560.0	0.05
5386	1870.0	0.05
5387	1680.0	0.05
5388	1490.0	0.05
5389	2380.0	0.05
5390	3620.0	0.05
5391	1210.0	0.05
5392	3680.0	0.05
5393	710.0	0.05
5394	410.0	0.05
5395	470.0	0.05
5396	3040.0	0.05
5397	2800.0	0.05
5398	750.0	0.05
5399	1460.0	0.05
5400	3780.0	0.05
5401	1930.0	0.05
5402	1420.0	0.05
5403	3740.0	0.05
5404	820.0	0.05
5405	730.0	0.05
5406	660.0	0.05
5407	1400.0	0.05
5408	2000.0	0.05
5409	1930.0	0.05
5410	780.0	0.05
5411	730.0	0.05
5412	3640.0	0.05
5413	1100.0	0.05
5414	480.0	0.05
5415	440.0	0.05
5416	710.0	0.05
5417	850.0	0.05
5418	3780.0	0.05
5419	1880.0	0.05
5420	3770.0	0.05
5421	3540.0	0.05
5422	3870.0	0.05
5423	450.0	0.05
5424	1200.0	0.05
5425	3660.0	0.05
5426	770.0	0.05
5427	1970.0	0.05
5428	3620.0	0.05
5429	3660.0	0.05
5430	660.0	0.05
5431	3820.0	0.05
5432	1220.0	0.05
5433	1110.0	0.05
5434	2180.0	0.05
5435	2200.0	0.05
5436	1000.0	0.05
5437	990.0	0.05
5438	2090.0	0.05
5439	2840.0	0.05
5440	3880.0	0.05
5441	170.0	0.05
5442	1220.0	0.05
5443	3710.0	0.05
5444	2320.0	0.05
5445	3890.0	0.05
5446	1210.0	0.05
5447	710.0	0.05
5448	730.0	0.05
5449	4050.0	0.05
5450	1950.0	0.05
5451	890.0	0.05
5452	1340.0	0.05
5453	2130.0	0.05
5454	2200.0	0.05
5455	1190.0	0.05
5456	2050.0	0.05
5457	3640.0	0.05
5458	1990.0	0.05
5459	1280.0	0.05
5460	510.0	0.05
5461	2020.0	0.05
5462	1960.0	0.05
5463	2020.0	0.05
5464	2370.0	0.05
5465	2010.0	0.05
5466	930.0	0.05
5467	810.0	0.05
5468	930.0	0.05
5469	3640.0	0.05
5470	190.0	0.05
5471	3650.0	0.05
5472	3760.0	0.05
5473	1120.0	0.05
5474	2660.0	0.05
5475	620.0	0.05
5476	4120.0	0.05
5477	2020.0	0.05
5478	950.0	0.05
5479	1110.0	0.05
5480	3890.0	0.05
5481	2180.0	0.05
5482	2360.0	0.05
5483	400.0	0.05
5484	1040.0	0.05
5485	840.0	0.05
5486	1840.0	0.05
5487	3720.0	0.05
5488	2080.0	0.05
5489	680.0	0.05
5490	1310.0	0.05
5491	3930.0	0.05
5492	1720.0	0.05
5493	2250.0	0.05
5494	2390.0	0.05
5495	2270.0	0.05
5496	2240.0	0.05
5497	870.0	0.05
5498	1890.0	0.05
5499	3600.0	0.05
5500	3760.0	0.05
5501	3950.0	0.05
5502	1640.0	0.05
5503	1270.0	0.05
5504	850.0	0.05
5505	760.0	0.05
5506	210.0	0.05
5507	1640.0	0.05
5508	4380.0	0.05
5509	5220.0	0.05
5510	700.0	0.05
5511	3870.0	0.05
5512	470.0	0.05
5513	1030.0	0.05
5514	1000.0	0.05
5515	1330.0	0.05
5516	1600.0	0.05
5517	1970.0	0.05
5518	3710.0	0.05
5519	860.0	0.05
5520	3700.0	0.05
5521	1100.0	0.05
5522	3620.0	0.05
5523	1250.0	0.05
5524	1330.0	0.05
5525	1330.0	0.05
5526	680.0	0.05
5527	2280.0	0.05
5528	2380.0	0.05
5529	1620.0	0.05
5530	1280.0	0.05
5531	3660.0	0.05
5532	3500.0	0.05
5533	1980.0	0.05
5534	650.0	0.05
5535	2050.0	0.05
5536	1300.0	0.05
5537	870.0	0.05
5538	820.0	0.05
5539	550.0	0.05
5540	2260.0	0.05
5541	4140.0	0.05
5542	1870.0	0.05
5543	880.0	0.05
5544	2080.0	0.05
5545	4090.0	0.05
5546	1680.0	0.05
5547	2460.0	0.05
5548	880.0	0.05
5549	1930.0	0.05
5550	1050.0	0.05
5551	3790.0	0.05
5552	1030.0	0.05
5553	1420.0	0.05
5554	640.0	0.05
5555	2450.0	0.05
5556	1220.0	0.05
5557	2750.0	0.05
5558	2920.0	0.05
5559	1650.0	0.05
5560	2310.0	0.05
5561	1990.0	0.05
5562	3790.0	0.05
5563	390.0	0.05
5564	2080.0	0.05
5565	3780.0	0.05
5566	2010.0	0.05
5567	2280.0	0.05
5568	1970.0	0.05
5569	3990.0	0.05
5570	1280.0	0.05
5571	2170.0	0.05
5572	3630.0	0.05
5573	1340.0	0.05
5574	2220.0	0.05
5575	560.0	0.05
5576	1160.0	0.05
5577	1340.0	0.05
5578	840.0	0.05
5579	1400.0	0.05
5580	1190.0	0.05
5581	770.0	0.05
5582	1980.0	0.05
5583	4280.0	0.05
5584	340.0	0.05
5585	3830.0	0.05
5586	3910.0	0.05
5587	3890.0	0.05
5588	2750.0	0.05
5589	2000.0	0.05
5590	1430.0	0.05
5591	3790.0	0.05
5592	3920.0	0.05
5593	1950.0	0.05
5594	3790.0	0.05
5595	2350.0	0.05
5596	1030.0	0.05
5597	1670.0	0.05
5598	3740.0	0.05
5599	4010.0	0.05
5600	1090.0	0.05
5601	2570.0	0.05
5602	750.0	0.05
5603	660.0	0.05
5604	1320.0	0.05
5605	1150.0	0.05
5606	4060.0	0.05
5607	3610.0	0.05
5608	3550.0	0.05
5609	1300.0	0.05
5610	1720.0	0.05
5611	2600.0	0.05
5612	1260.0	0.05
5613	1770.0	0.05
5614	2430.0	0.05
5615	1250.0	0.05
5616	2260.0	0.05
5617	2390.0	0.05
5618	4160.0	0.05
5619	2860.0	0.05
5620	1220.0	0.05
5621	3740.0	0.05
5622	3880.0	0.05
5623	4000.0	0.05
5624	2500.0	0.05
5625	1260.0	0.05
5626	1600.0	0.05
5627	4410.0	0.05
5628	3800.0	0.05
5629	2210.0	0.05
5630	920.0	0.05
5631	3750.0	0.05
5632	1950.0	0.05
5633	610.0	0.05
5634	1900.0	0.05
5635	4370.0	0.05
5636	3620.0	0.05
5637	910.0	0.05
5638	2020.0	0.05
5639	2320.0	0.05
5640	750.0	0.05
5641	310.0	0.05
5642	2320.0	0.05
5643	2190.0	0.05
5644	1330.0	0.05
5645	1270.0	0.05
5646	1080.0	0.05
5647	1200.0	0.05
5648	970.0	0.05
5649	1380.0	0.05
5650	1920.0	0.05
5651	1080.0	0.05
5652	3200.0	0.05
5653	3660.0	0.05
5654	720.0	0.05
5655	2870.0	0.05
5656	2230.0	0.05
5657	960.0	0.05
5658	3830.0	0.05
5659	4340.0	0.05
5660	3240.0	0.05
5661	1140.0	0.05
5662	1500.0	0.05
5663	2120.0	0.05
5664	1370.0	0.05
5665	1910.0	0.05
5666	1980.0	0.05
5667	2660.0	0.05
5668	1660.0	0.05
5669	2180.0	0.05
5670	1360.0	0.05
5671	2110.0	0.05
5672	1830.0	0.05
5673	2000.0	0.05
5674	540.0	0.05
5675	1070.0	0.05
5676	1960.0	0.05
5677	900.0	0.05
5678	2260.0	0.05
5679	1910.0	0.05
5680	590.0	0.05
5681	1260.0	0.05
5682	710.0	0.05
5683	220.0	0.05
5684	1250.0	0.05
5685	1030.0	0.05
5686	440.0	0.05
5687	4000.0	0.05
5688	3780.0	0.05
5689	1420.0	0.05
5690	3790.0	0.05
5691	2840.0	0.05
5692	2390.0	0.05
5693	1670.0	0.05
5694	510.0	0.05
5695	1510.0	0.05
5696	2380.0	0.05
5697	1290.0	0.05
5698	1110.0	0.05
5699	2070.0	0.05
5700	1330.0	0.05
5701	620.0	0.05
5702	3800.0	0.05
5703	1540.0	0.05
5704	810.0	0.05
5705	1330.0	0.05
5706	2200.0	0.05
5707	1580.0	0.05
5708	1390.0	0.05
5709	2100.0	0.05
5710	1290.0	0.05
5711	2680.0	0.05
5712	840.0	0.05
5713	1040.0	0.05
5714	2160.0	0.05
5715	300.0	0.05
5716	900.0	0.05
5717	620.0	0.05
5718	3140.0	0.05
5719	2770.0	0.05
5720	2150.0	0.05
5721	1200.0	0.05
5722	1210.0	0.05
5723	2920.0	0.05
5724	1950.0	0.05
5725	3690.0	0.05
5726	4700.0	0.05
5727	960.0	0.05
5728	2220.0	0.05
5729	2120.0	0.05
5730	2080.0	0.05
5731	1810.0	0.05
5732	1280.0	0.05
5733	3770.0	0.05
5734	4270.0	0.05
5735	4760.0	0.05
5736	870.0	0.05
5737	2330.0	0.05
5738	1620.0	0.05
5739	1300.0	0.05
5740	500.0	0.05
5741	2770.0	0.05
5742	1090.0	0.05
5743	2660.0	0.05
5744	1580.0	0.05
5745	1960.0	0.05
5746	2460.0	0.05
5747	750.0	0.05
5748	1130.0	0.05
5749	1060.0	0.05
5750	2010.0	0.05
5751	1010.0	0.05
5752	1220.0	0.05
5753	810.0	0.05
5754	1350.0	0.05
5755	830.0	0.05
5756	1210.0	0.05
5757	5480.0	0.05
5758	2070.0	0.05
5759	2070.0	0.05
5760	2620.0	0.05
5761	450.0	0.05
5762	1010.0	0.05
5763	2740.0	0.05
5764	290.0	0.05
5765	3910.0	0.05
5766	1270.0	0.05
5767	2100.0	0.05
5768	740.0	0.05
5769	1960.0	0.05
5770	4280.0	0.05
5771	2600.0	0.05
5772	2940.0	0.05
5773	2480.0	0.05
5774	1900.0	0.05
5775	2300.0	0.05
5776	620.0	0.05
5777	3740.0	0.05
5778	450.0	0.05
5779	650.0	0.05
5780	4050.0	0.05
5781	2010.0	0.05
5782	710.0	0.05
5783	1300.0	0.05
5784	2090.0	0.05
5785	3510.0	0.05
5786	1170.0	0.05
5787	610.0	0.05
5788	2510.0	0.05
5789	2450.0	0.05
5790	670.0	0.05
5791	2290.0	0.05
5792	780.0	0.05
5793	1140.0	0.05
5794	1790.0	0.05
5795	1920.0	0.05
5796	1490.0	0.05
5797	1250.0	0.05
5798	3710.0	0.05
5799	3670.0	0.05
5800	2030.0	0.05
5801	410.0	0.05
5802	2110.0	0.05
5803	3700.0	0.05
5804	630.0	0.05
5805	680.0	0.05
5806	1190.0	0.05
5807	3860.0	0.05
5808	5260.0	0.05
5809	4540.0	0.05
5810	1630.0	0.05
5811	2070.0	0.05
5812	3850.0	0.05
5813	2370.0	0.05
5814	3740.0	0.05
5815	3870.0	0.05
5816	1620.0	0.05
5817	4010.0	0.05
5818	2270.0	0.05
5819	1540.0	0.05
5820	4320.0	0.05
5821	3990.0	0.05
5822	2280.0	0.05
5823	840.0	0.05
5824	2610.0	0.05
5825	960.0	0.05
5826	4880.0	0.05
5827	2560.0	0.05
5828	1620.0	0.05
5829	4080.0	0.05
5830	1370.0	0.05
5831	3730.0	0.05
5832	1200.0	0.05
5833	3500.0	0.05
5834	1350.0	0.05
5835	3650.0	0.05
5836	2040.0	0.05
5837	2320.0	0.05
5838	1770.0	0.05
5839	930.0	0.05
5840	3630.0	0.05
5841	980.0	0.05
5842	2620.0	0.05
5843	2140.0	0.05
5844	2440.0	0.05
5845	3620.0	0.05
5846	3900.0	0.05
5847	3910.0	0.05
5848	1440.0	0.05
5849	3650.0	0.05
5850	1200.0	0.05
5851	4070.0	0.05
5852	4670.0	0.05
5853	4280.0	0.05
5854	1130.0	0.05
5855	1360.0	0.05
5856	1180.0	0.05
5857	1150.0	0.05
5858	4290.0	0.05
5859	1550.0	0.05
5860	1160.0	0.05
5861	780.0	0.05
5862	1540.0	0.05
5863	1440.0	0.05
5864	3760.0	0.05
5865	990.0	0.05
5866	3660.0	0.05
5867	1170.0	0.05
5868	600.0	0.05
5869	1270.0	0.05
5870	2170.0	0.05
5871	3600.0	0.05
5872	1320.0	0.05
5873	2030.0	0.05
5874	850.0	0.05
5875	3890.0	0.05
5876	730.0	0.05
5877	1220.0	0.05
5878	750.0	0.05
5879	1470.0	0.05
5880	4100.0	0.05
5881	2150.0	0.05
5882	280.0	0.05
5883	1250.0	0.05
5884	2070.0	0.05
5885	3870.0	0.05
5886	2240.0	0.05
5887	1230.0	0.05
5888	960.0	0.05
5889	1800.0	0.05
5890	4110.0	0.05
5891	1940.0	0.05
5892	250.0	0.05
5893	1790.0	0.05
5894	2260.0	0.05
5895	1820.0	0.05
5896	2100.0	0.05
5897	1220.0	0.05
5898	1030.0	0.05
5899	2180.0	0.05
5900	640.0	0.05
5901	5070.0	0.05
5902	770.0	0.05
5903	1100.0	0.05
5904	3460.0	0.05
5905	1440.0	0.05
5906	1730.0	0.05
5907	1170.0	0.05
5908	710.0	0.05
5909	2170.0	0.05
5910	2530.0	0.05
5911	780.0	0.05
5912	2580.0	0.05
5913	3860.0	0.05
5914	1020.0	0.05
5915	1880.0	0.05
5916	780.0	0.05
5917	1190.0	0.05
5918	1270.0	0.05
5919	1200.0	0.05
5920	2060.0	0.05
5921	1740.0	0.05
5922	4530.0	0.05
5923	3630.0	0.05
5924	1840.0	0.05
5925	720.0	0.05
5926	2120.0	0.05
5927	780.0	0.05
5928	1100.0	0.05
5929	2000.0	0.05
5930	4240.0	0.05
5931	1740.0	0.05
5932	2710.0	0.05
5933	2400.0	0.05
5934	3750.0	0.05
5935	1300.0	0.05
5936	2020.0	0.05
5937	1090.0	0.05
5938	1160.0	0.05
5939	1020.0	0.05
5940	2040.0	0.05
5941	580.0	0.05
5942	3860.0	0.05
5943	1150.0	0.05
5944	2030.0	0.05
5945	2920.0	0.05
5946	1070.0	0.05
5947	1160.0	0.05
5948	1120.0	0.05
5949	3530.0	0.05
5950	3660.0	0.05
5951	4490.0	0.05
5952	2660.0	0.05
5953	1580.0	0.05
5954	2020.0	0.05
5955	700.0	0.05
5956	1030.0	0.05
5957	1600.0	0.05
5958	1340.0	0.05
5959	1980.0	0.05
5960	1290.0	0.05
5961	1800.0	0.05
5962	750.0	0.05
5963	3540.0	0.05
5964	1890.0	0.05
5965	2010.0	0.05
5966	2150.0	0.05
5967	640.0	0.05
5968	1460.0	0.05
5969	510.0	0.05
5970	4040.0	0.05
5971	1280.0	0.05
5972	660.0	0.05
5973	510.0	0.05
5974	2120.0	0.05
5975	3650.0	0.05
5976	2470.0	0.05
5977	980.0	0.05
5978	470.0	0.05
5979	2930.0	0.05
5980	1270.0	0.05
5981	1290.0	0.05
5982	2100.0	0.05
5983	1300.0	0.05
5984	2050.0	0.05
5985	3930.0	0.05
5986	1480.0	0.05
5987	980.0	0.05
5988	470.0	0.05
5989	540.0	0.05
5990	810.0	0.05
5991	4490.0	0.05
5992	3760.0	0.05
5993	3800.0	0.05
5994	820.0	0.05
5995	3940.0	0.05
5996	1990.0	0.05
5997	3970.0	0.05
5998	540.0	0.05
5999	610.0	0.05
6000	330.0	0.05
6001	730.0	0.05
6002	2000.0	0.05
6003	540.0	0.05
6004	650.0	0.05
6005	3900.0	0.05
6006	3430.0	0.05
6007	890.0	0.05
6008	4080.0	0.05
6009	1920.0	0.05
6010	530.0	0.05
6011	770.0	0.05
6012	830.0	0.05
6013	2000.0	0.05
6014	1910.0	0.05
6015	3750.0	0.05
6016	4400.0	0.05
6017	560.0	0.05
6018	660.0	0.05
6019	600.0	0.05
6020	1670.0	0.05
6021	3690.0	0.05
6022	540.0	0.05
6023	1310.0	0.05
6024	950.0	0.05
6025	2530.0	0.05
6026	1630.0	0.05
6027	1870.0	0.05
6028	810.0	0.05
6029	1120.0	0.05
6030	1030.0	0.05
6031	440.0	0.05
6032	680.0	0.05
6033	460.0	0.05
6034	2380.0	0.05
6035	3840.0	0.05
6036	2710.0	0.05
6037	630.0	0.05
6038	3510.0	0.05
6039	3580.0	0.05
6040	930.0	0.05
6041	610.0	0.05
6042	2380.0	0.05
6043	2380.0	0.05
6044	3670.0	0.05
6045	960.0	0.05
6046	560.0	0.05
6047	670.0	0.05
6048	800.0	0.05
6049	1260.0	0.05
6050	530.0	0.05
